image;path.tif;folder;subfolder;ext;fileName.tif;specimenNR.tif;formation;path.txt;InstructName;SemVersion;SDMVersion;SerialNumber;DataNumber;SampleName;Format;ImageName;Directory;Date;Time;Media;DataSize;PixelSize;SignalName;DisplaySignalName;SEDetSetting;AcceleratingVoltage;DecelerationVoltage;DecelerationMode;Magnification;WorkingDistance;EmissionCurrent;PhotoSize;MagnificationDisplay;Vacuum;MicronMarker;SubMagnification;SubSignalName;SpecimenBias;Condencer1;ScanSpeed;CaptureSpeed_Integration;CalibrationScanSpeed;ImgEnhance;ColorMode;ColorPalette;ScreenMode;Comment;KeyWord1;KeyWord2;Condition;DataDisplayCombine;StageType;StagePositionX;StagePositionY;StagePositionR;StagePositionZ;StagePositionT;FocusDepth;DynamicFocus;TiltCompensation;ImageShiftX;ImageShiftY;RasterRotation;MagneticSample;UserName;Vacc;Mag;WD;LensMode;fileName.txt;specimenNR.txt;ImageNameCheck;AV.fileName;mag.fileName;magCheck;AVCheck
535_CV_2_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/535_CV_2_15V_x30_BSE.tif;Sara;NKLS;tif;535_CV_2_15V_x30_BSE.tif;535CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/535_CV_2_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;535_CV_2_15V_x30_BSE.tif;C:\Sara\;07/12/2022;13:11:36;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9935.34 um;42000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;535_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.9mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;54.3;NA;***;15.0kV;x30;9.9mm;3;535_CV_2_15V_x30_BSE.txt;535CV;TRUE;15;30;TRUE;TRUE
536_CV_1_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_1_15V_x30_BSE.tif;Sara;NKLS;tif;536_CV_1_15V_x30_BSE.tif;536CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_1_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;536_CV_1_15V_x30_BSE.tif;C:\Sara\;07/12/2022;14:05:17;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9856.3 um;43000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;536_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.9mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;63.2;NA;***;15.0kV;x30;9.9mm;3;536_CV_1_15V_x30_BSE.txt;536CV;TRUE;15;30;TRUE;TRUE
536_CV_2_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_2_15V_x30_BSE.tif;Sara;NKLS;tif;536_CV_2_15V_x30_BSE.tif;536CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_2_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;536_CV_2_15V_x30_BSE.tif;C:\Sara\;07/12/2022;14:09:07;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;10728.09 um;42000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;536_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 10.7mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;87.9;NA;***;15.0kV;x30;10.7mm;3;536_CV_2_15V_x30_BSE.txt;536CV;TRUE;15;30;TRUE;TRUE
537_CV_1_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_1_15V_x30_BSE.tif;Sara;NKLS;tif;537_CV_1_15V_x30_BSE.tif;537CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_1_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;537_CV_1_15V_x30_BSE.tif;C:\Sara\;07/12/2022;14:55:18;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9066.88 um;41000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;537_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.1mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;160.2;NA;***;15.0kV;x30;9.1mm;3;537_CV_1_15V_x30_BSE.txt;537CV;TRUE;15;30;TRUE;TRUE
537_CV_2_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_2_15V_x30_BSE.tif;Sara;NKLS;tif;537_CV_2_15V_x30_BSE.tif;537CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_2_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;537_CV_2_15V_x30_BSE.tif;C:\Sara\;07/12/2022;14:49:57;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9147.69 um;42000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;537_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.1mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;178.2;NA;***;15.0kV;x30;9.1mm;3;537_CV_2_15V_x30_BSE.txt;537CV;TRUE;15;30;TRUE;TRUE
538_CC_1_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_1_15V_x30_BSE.tif;Sara;NKLS;tif;538_CC_1_15V_x30_BSE.tif;538CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_1_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;538_CC_1_15V_x30_BSE.tif;C:\Sara\;07/13/2022;10:17:30;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;10549.31 um;43000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;538_CC_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 10.5mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-67.2;NA;***;15.0kV;x30;10.5mm;3;538_CC_1_15V_x30_BSE.txt;538CC;TRUE;15;30;TRUE;TRUE
538_CC_2_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_2_15V_x30_BSE.tif;Sara;NKLS;tif;538_CC_2_15V_x30_BSE.tif;538CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_2_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;538_CC_2_15V_x30_BSE.tif;C:\Sara\;07/13/2022;10:29:00;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8929.45 um;42000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;538_CC_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 8.9mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-63.2;NA;***;15.0kV;x30;8.9mm;3;538_CC_2_15V_x30_BSE.txt;538CC;TRUE;15;30;TRUE;TRUE
539_CV_1_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_1_15V_x30_BSE.tif;Sara;NKLS;tif;539_CV_1_15V_x30_BSE.tif;539CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_1_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;539_CV_1_15V_x30_BSE.tif;C:\Sara\;07/13/2022;11:04:01;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;11224.15 um;42000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;539_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 11.2mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;137.5;NA;***;15.0kV;x30;11.2mm;3;539_CV_1_15V_x30_BSE.txt;539CV;TRUE;15;30;TRUE;TRUE
539_CV_2_15V_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_2_15V_x30_BSE.tif;Sara;NKLS;tif;539_CV_2_15V_x30_BSE.tif;539CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_2_15V_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;539_CV_2_15V_x30_BSE.tif;C:\Sara\;07/13/2022;11:13:51;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;10703.26 um;41000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;539_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 10.7mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;94.8;NA;***;15.0kV;x30;10.7mm;3;539_CV_2_15V_x30_BSE.txt;539CV;TRUE;15;30;TRUE;TRUE
540_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CC_1_15v_x30_BSE.tif;Sara;NKLS;tif;540_CC_1_15v_x30_BSE.tif;540CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;540_CC_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;10:21:18;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8423.42 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;540_CC_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 8.4mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-31.5;NA;***;15.0kV;x30;8.4mm;2;540_CC_1_15v_x30_BSE.txt;540CC;TRUE;15;30;TRUE;TRUE
540_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CV_1_15v_x30_BSE.tif;Sara;NKLS;tif;540_CV_1_15v_x30_BSE.tif;540CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;540_CV_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;10:37:48;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8079.63 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;540_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 8.1mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-153.3;NA;***;15.0kV;x30;8.1mm;2;540_CV_1_15v_x30_BSE.txt;540CV;TRUE;15;30;TRUE;TRUE
541_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_1_15v_x30_BSE.tif;Sara;NKLS;tif;541_CV_1_15v_x30_BSE.tif;541CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;541_CV_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;10:48:28;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8632.77 um;56000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;541_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 8.6mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-168.7;NA;***;15.0kV;x30;8.6mm;2;541_CV_1_15v_x30_BSE.txt;541CV;TRUE;15;30;TRUE;TRUE
541_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_2_15v_x30_BSE.tif;Sara;NKLS;tif;541_CV_2_15v_x30_BSE.tif;541CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;541_CV_2_15v_x30_BSE.tif;C:\Sara\;07/19/2022;10:52:58;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8875.94 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;541_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 8.9mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;175.2;NA;***;15.0kV;x30;8.9mm;2;541_CV_2_15v_x30_BSE.txt;541CV;TRUE;15;30;TRUE;TRUE
542_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_1_15v_x30_BSE.tif;Sara;NKLS;tif;542_CV_1_15v_x30_BSE.tif;542CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;542_CV_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;11:05:58;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9044.19 um;56000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;542_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-158.7;NA;***;15.0kV;x30;9.0mm;2;542_CV_1_15v_x30_BSE.txt;542CV;TRUE;15;30;TRUE;TRUE
542_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_2_15v_x30_BSE.tif;Sara;NKLS;tif;542_CV_2_15v_x30_BSE.tif;542CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;542_CV_2_15v_x30_BSE.tif;C:\Sara\;07/19/2022;11:08:38;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9118.64 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;542_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.1mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-145.6;NA;***;15.0kV;x30;9.1mm;2;542_CV_2_15v_x30_BSE.txt;542CV;TRUE;15;30;TRUE;TRUE
543_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_1_15v_x30_BSE.tif;Sara;NKLS;tif;543_CC_1_15v_x30_BSE.tif;543CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;543_CC_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;11:20:08;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;16000.31 um;56000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;543_CC_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 16.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-174.3;NA;***;15.0kV;x30;16.0mm;2;543_CC_1_15v_x30_BSE.txt;543CC;TRUE;15;30;TRUE;TRUE
543_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_2_15v_x30_BSE.tif;Sara;NKLS;tif;543_CC_2_15v_x30_BSE.tif;543CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;543_CC_2_15v_x30_BSE.tif;C:\Sara\;07/19/2022;11:23:59;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;16000.31 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;543_CC_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 16.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-179;NA;***;15.0kV;x30;16.0mm;2;543_CC_2_15v_x30_BSE.txt;543CC;TRUE;15;30;TRUE;TRUE
544_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_1_15v_x30_BSE.tif;Sara;NKLS;tif;544_CV_1_15v_x30_BSE.tif;544CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;544_CV_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;11:45:49;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;12515.85 um;54000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;544_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 12.5mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-156.7;NA;***;15.0kV;x30;12.5mm;2;544_CV_1_15v_x30_BSE.txt;544CV;TRUE;15;30;TRUE;TRUE
544_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_2_15v_x30_BSE.tif;Sara;NKLS;tif;544_CV_2_15v_x30_BSE.tif;544CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;544_CV_2_15v_x30_BSE.tif;C:\Sara\;07/19/2022;11:50:39;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;11637.52 um;54000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;544_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 11.6mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-129.5;NA;***;15.0kV;x30;11.6mm;2;544_CV_2_15v_x30_BSE.txt;544CV;TRUE;15;30;TRUE;TRUE
545_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_1_15v_x30_BSE.tif;Sara;NKLS;tif;545_CV_1_15v_x30_BSE.tif;545CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;545_CV_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;12:18:19;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;10201.71 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;545_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 10.2mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-120.5;NA;***;15.0kV;x30;10.2mm;2;545_CV_1_15v_x30_BSE.txt;545CV;TRUE;15;30;TRUE;TRUE
545_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_2_15v_x30_BSE.tif;Sara;NKLS;tif;545_CV_2_15v_x30_BSE.tif;545CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;545_CV_2_15v_x30_BSE.tif;C:\Sara\;07/19/2022;12:27:39;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;11645.28 um;54000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;545_CV_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 11.6mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-147.5;NA;***;15.0kV;x30;11.6mm;2;545_CV_2_15v_x30_BSE.txt;545CV;TRUE;15;30;TRUE;TRUE
546_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_1_15v_x30_BSE.tif;Sara;NKLS;tif;546_CC_1_15v_x30_BSE.tif;546CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;546_CC_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;13:05:00;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;13272.41 um;56000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;546_CC_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 13.3mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-31.1;NA;***;15.0kV;x30;13.3mm;2;546_CC_1_15v_x30_BSE.txt;546CC;TRUE;15;30;TRUE;TRUE
546_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_2_15v_x30_BSE.tif;Sara;NKLS;tif;546_CC_2_15v_x30_BSE.tif;546CC;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;546_CC_2_15v_x30_BSE.tif;C:\Sara\;07/19/2022;13:15:10;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;14388.63 um;54000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;546_CC_2_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 14.4mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;22.1;NA;***;15.0kV;x30;14.4mm;2;546_CC_2_15v_x30_BSE.txt;546CC;TRUE;15;30;TRUE;TRUE
547_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/547_CV_1_15v_x30_BSE.tif;Sara;NKLS;tif;547_CV_1_15v_x30_BSE.tif;547CV;NKLS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/547_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;547_CV_1_15v_x30_BSE.tif;C:\Sara\;07/19/2022;14:12:41;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9748.12 um;55000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;547_CV_1_15v_x30_BSE;NA;NA;Vacc 15.0kV Mag x30 WD 9.7mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-90;NA;***;15.0kV;x30;9.7mm;2;547_CV_1_15v_x30_BSE.txt;547CV;TRUE;15;30;TRUE;TRUE
