"fileName","dateImaged","Enterer","collectionType","boxNumber","possibleSpeicesID","surface","formation","specimenNR","pictureNumber","SignalName","Magnification","Comment","Vacc","Mag","fileName.tif","path.tif"
"0000046_CV_1_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000046_CV",1,"BSE",30,NA,"15.0kV","x30","0000046_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/046_CV_1_15v_x30_BSE.tif"
"0000047_CC_1_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000047_CC",1,"BSE",30,NA,"15.0kV","x30","0000047_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/047_CC_1_15v_x30_BSE.tif"
"0000047_CC_2_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000047_CC",2,"BSE",30,NA,"15.0kV","x30","0000047_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/047_CC_2_15v_x30_BSE.tif"
"0000049_CC_1_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000049_CC",1,"BSE",30,NA,"15.0kV","x30","0000049_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/049_CC_1_15v_x30_BSE.tif"
"0000049_CC_2_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000049_CC",2,"BSE",30,NA,"15.0kV","x30","0000049_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/049_CC_2_15v_x30_BSE.tif"
"000004i_CV_1_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000004i_CV",1,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000004i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/004i_CV_1_15v_x30.BSE.tif"
"000004i_CV_2_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000004i_CV",2,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000004i_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/004i_CV_2_15v_x30.BSE.tif"
"0000050_CV_1_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000050_CV",1,"BSE",30,NA,"15.0kV","x30","0000050_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/050_CV_1_15v_x30_BSE.tif"
"0000050_CV_2_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000050_CV",2,"BSE",30,NA,"15.0kV","x30","0000050_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/050_CV_2_15v_x30_BSE.tif"
"0000052_CC_1_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000052_CC",1,"BSE",30,NA,"15.0kV","x30","0000052_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/052_CC_1_15v_x30_BSE.tif"
"0000052_CC_2_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000052_CC",2,"BSE",30,NA,"15.0kV","x30","0000052_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/052_CC_2_15v_x30_BSE.tif"
"0000054_CV_1_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000054_CV",1,"BSE",30,NA,"15.0kV","x30","0000054_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/054_CV_1_15v_x30_BSE.tif"
"0000054_CV_2_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000054_CV",2,"BSE",30,NA,"15.0kV","x30","0000054_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/054_CV_2_15v_x30_BSE.tif"
"0000055_CC_1_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000055_CC",1,"BSE",30,NA,"15.0kV","x30","0000055_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/055_CC_1_15v_x30_BSE.tif"
"0000055_CC_2_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000055_CC",2,"BSE",30,NA,"15.0kV","x30","0000055_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/055_CC_2_15v_x30_BSE.tif"
"0000057_CC_1_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000057_CC",1,"BSE",30,NA,"15.0kV","x30","0000057_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/057_CC_1_15v_x30_BSE.tif"
"0000057_CC_2_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000057_CC",2,"BSE",30,NA,"15.0kV","x30","0000057_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/057_CC_2_15v_x30_BSE.tif"
"0000058_CV_1_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000058_CV",1,"BSE",30,NA,"15.0kV","x30","0000058_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/058_CV_1_15v_x30_BSE.tif"
"0000058_CV_2_15v_x30_BSE","01/31/2018","Mali",NA,NA,NA,NA,"NKBS","0000058_CV",2,"BSE",30,NA,"15.0kV","x30","0000058_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/058_CV_2_15v_x30_BSE.tif"
"000005i_FL_2_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000005i_FL",2,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000005i_FL_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/005i_F_2_15v_x30.BSE.tif"
"0000060_CV_1_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000060_CV",1,"BSE",30,NA,"15.0kV","x30","0000060_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/060_CV_1_15v_x30_BSE.tif"
"0000060_CV_2_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000060_CV",2,"BSE",30,NA,"15.0kV","x30","0000060_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/060_CV_2_15v_x30_BSE.tif"
"0000061_S_1_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000061_S",1,"BSE",30,NA,"15.0kV","x30","0000061_S_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/061_S_1_15v_x30_BSE.tif"
"0000061_S_2_15v_x30_BSE","01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000061_S",2,"BSE",30,NA,"15.0kV","x30","0000061_S_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/061_S_2_15v_x30_BSE.tif"
"0000064_CV_1_15v_x30_BSE","01/30/2018","Mali",NA,NA,NA,NA,"NKBS","0000064_CV",1,"BSE",30,NA,"15.0kV","x30","0000064_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/064_CV_1_15v_x30_BSE.tif"
"0000064_CV_2_15v_x30_BSE","01/30/2018","Mali",NA,NA,NA,NA,"NKBS","0000064_CV",2,"BSE",30,NA,"15.0kV","x30","0000064_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/064_CV_2_15v_x30_BSE.tif"
"0000065_CC_1_15v_x30_BSE","01/30/2018","Mali",NA,NA,NA,NA,"NKBS","0000065_CC",1,"BSE",30,NA,"15.0kV","x30","0000065_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/065_CC_1_15v_x30_BSE.tif"
"0000065_CC_2_15v_x30_BSE","01/30/2018","Mali",NA,NA,NA,NA,"NKBS","0000065_CC",2,"BSE",30,NA,"15.0kV","x30","0000065_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/065_CC_2_15v_x30_BSE.tif"
"0000066_CV_1_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000066_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000066_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/066_CV_1_10v_x30_BSE.tif"
"0000066_CV_2_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000066_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000066_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/066_CV_2_10v_x30_BSE.tif"
"0000067_CV_1_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000067_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000067_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/067_CV_1_10v_x30_BSE.tif"
"0000067_CV_2_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000067_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000067_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/067_CV_2_10v_x30_BSE.tif"
"000006i_CV_1_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000006i_CV",1,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000006i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/006i_CV_1_15v_x30.BSE.tif"
"000006i_CV_2_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000006i_CV",2,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000006i_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/006i_CV_2_15v_x30.BSE.tif"
"0000070_CV_1_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000070_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000070_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/070_CV_1_10v_x30_BSE.tif"
"0000070_CV_2_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000070_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000070_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/070_CV_2_10v_x30_BSE.tif"
"0000071_CV_1_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000071_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000071_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/071_CV_1_10v_x30_BSE.tif"
"0000071_CV_2_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000071_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000071_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/071_CV_2_10v_x30_BSE.tif"
"0000073_CC_1_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000073_CC",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000073_CC_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/073_CC_1_10v_x30_BSE.tif"
"0000073_CC_2_10v_x30_BSE","02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000073_CC",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000073_CC_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/073_CC_2_10v_x30_BSE.tif"
"0000074_CV_1_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000074_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000074_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/074_CV_1_10v_x30_BSE.tif"
"0000074_CV_2_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000074_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000074_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/074_CV_2_10v_x30_BSE.tif"
"0000075_CV_1_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000075_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000075_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/075_CV_1_10v_x30_BSE.tif"
"0000075_CV_2_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000075_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000075_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/075_CV_2_10v_x30_BSE.tif"
"0000075_CV_3_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000075_CV",3,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000075_CV_3_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/075_CV_3_10v_x30_BSE.tif"
"0000076_CV_1_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000076_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000076_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/076_CV_1_10v_x30_BSE.tif"
"0000076_CV_2_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000076_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000076_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/076_CV_2_10v_x30_BSE.tif"
"0000077_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000077_CV",1,"BSE",30,NA,"15.0kV","x30","0000077_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/077_CV_1_15v_x30_BSE.tif"
"0000077_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000077_CV",2,"BSE",30,NA,"15.0kV","x30","0000077_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/077_CV_2_15v_x30_BSE.tif"
"0000077_CV_3_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000077_CV",3,"BSE",30,NA,"15.0kV","x30","0000077_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/077_CV_3_15v_x30_BSE.tif"
"0000078_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000078_CV",1,"BSE",30,NA,"15.0kV","x30","0000078_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/078_CV_1_15v_x30_BSE.tif"
"0000078_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000078_CV",2,"BSE",30,NA,"15.0kV","x30","0000078_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/078_CV_2_15v_x30_BSE.tif"
"0000078_CV_3_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000078_CV",3,"BSE",30,NA,"15.0kV","x30","0000078_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/078_CV_3_15v_x30_BSE.tif"
"0000079_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000079_CV",1,"BSE",30,NA,"15.0kV","x30","0000079_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/079_CV_1_15v_x30_BSE.tif"
"0000079_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000079_CV",2,"BSE",30,NA,"15.0kV","x30","0000079_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/079_CV_2_15v_x30_BSE.tif"
"0000079_CV_3_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000079_CV",3,"BSE",30,NA,"15.0kV","x30","0000079_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/079_CV_3_15v_x30_BSE.tif"
"000007i_CV_1_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000007i_CV",1,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000007i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/007i_CV_1_15v_x30.BSE.tif"
"000007i_CV_2_15v_x30_BSE","10/24/2018","Mali",NA,NA,NA,NA,"NKBS","000007i_CV",2,"BSE",30,"MHR.1310.BLEED.218","15.0kV","x30","000007i_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/007i_CV_2_15v_x30.BSE.tif"
"0000081_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000081_CV",1,"BSE",30,NA,"15.0kV","x30","0000081_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/081_CV_1_15v_x30_BSE.tif"
"0000081_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000081_CV",2,"BSE",30,NA,"15.0kV","x30","0000081_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/081_CV_2_15v_x30_BSE.tif"
"0000081_CV_3_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000081_CV",3,"BSE",30,NA,"15.0kV","x30","0000081_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/081_CV_3_15v_x30_BSE.tif"
"0000082_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000082_CV",1,"BSE",30,NA,"15.0kV","x30","0000082_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/082_CV_1_15v_x30_BSE.tif"
"0000082_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000082_CV",2,"BSE",30,NA,"15.0kV","x30","0000082_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/082_CV_2_15v_x30_BSE.tif"
"0000082_CV_3_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000082_CV",3,"BSE",30,NA,"15.0kV","x30","0000082_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/082_CV_3_15v_x30_BSE.tif"
"0000083_CC_1_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000083_CC",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000083_CC_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/083_CC_1_10v_x30_BSE.tif"
"0000083_CC_2_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000083_CC",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000083_CC_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/083_CC_2_10v_x30_BSE.tif"
"0000084_CV_1_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000084_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000084_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/084_CV_1_10v_x30_BSE.tif"
"0000084_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000084_CV",1,"BSE",30,NA,"15.0kV","x30","0000084_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/084_CV_1_15v_x30_BSE.tif"
"0000084_CV_2_10v_x30_BSE","02/28/2018","Mali",NA,NA,NA,NA,"NKBS","0000084_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000084_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/084_CV_2_10v_x30_BSE.tif"
"0000084_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000084_CV",2,"BSE",30,NA,"15.0kV","x30","0000084_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/084_CV_2_15v_x30_BSE.tif"
"0000085_CV_1_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000085_CV",1,"BSE",30,NA,"15.0kV","x30","0000085_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/085_CV_1_15v_x30_BSE.tif"
"0000085_CV_2_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000085_CV",2,"BSE",30,NA,"15.0kV","x30","0000085_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/085_CV_2_15v_x30_BSE.tif"
"0000085_CV_3_15v_x30_BSE","12/18/2017","Mali",NA,NA,NA,NA,"NKBS","0000085_CV",3,"BSE",30,NA,"15.0kV","x30","0000085_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/085_CV_3_15v_x30_BSE.tif"
"0000086_FL_1_10v_x30_BSE","02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000086_FL",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000086_FL_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/086_F_1_10v_x30_BSE.tif"
"0000086_FL_2_10v_x30_BSE","02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000086_FL",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000086_FL_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/086_F_2_10v_x30_BSE.tif"
"0000087_CV_1_10v_x30_BSE","02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000087_CV",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000087_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/087_CV_1_10v_x30_BSE.tif"
"0000087_CV_2_10v_x30_BSE","02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000087_CV",2,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000087_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/087_CV_2_10v_x30_BSE.tif"
"0000088_CC_1_10v_x30_BSE","02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000088_CC",1,"BSE",30,"LHL.122.BLEED.103","10.0kV","x30","0000088_CC_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/088_CC_1_10v_x30_BSE.tif"
