path;folder;subfolder;image;ext;fileName;specimenNR;formation
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/174_CV_2_15v_x30_BSE.tif;Stegs;NONE;174_CV_2_15v_x30_BSE;tif;174_CV_2_15v_x30_BSE.tif;174CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/174_CV_2_15v_x30_BSE.txt;Stegs;NONE;174_CV_2_15v_x30_BSE;txt;174_CV_2_15v_x30_BSE.txt;174CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/175_CC_1_15v_x30_BSE.tif;Stegs;NONE;175_CC_1_15v_x30_BSE;tif;175_CC_1_15v_x30_BSE.tif;175CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/175_CC_1_15v_x30_BSE.txt;Stegs;NONE;175_CC_1_15v_x30_BSE;txt;175_CC_1_15v_x30_BSE.txt;175CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/175_CC_2_15v_x30_BSE.tif;Stegs;NONE;175_CC_2_15v_x30_BSE;tif;175_CC_2_15v_x30_BSE.tif;175CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/175_CC_2_15v_x30_BSE.txt;Stegs;NONE;175_CC_2_15v_x30_BSE;txt;175_CC_2_15v_x30_BSE.txt;175CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/176_CV_1_10v_x30_BSE.tif;Stegs;NONE;176_CV_1_10v_x30_BSE;tif;176_CV_1_10v_x30_BSE.tif;176CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/176_CV_1_10v_x30_BSE.txt;Stegs;NONE;176_CV_1_10v_x30_BSE;txt;176_CV_1_10v_x30_BSE.txt;176CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/176_CV_2_10v_x30_BSE.tif;Stegs;NONE;176_CV_2_10v_x30_BSE;tif;176_CV_2_10v_x30_BSE.tif;176CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/176_CV_2_10v_x30_BSE.txt;Stegs;NONE;176_CV_2_10v_x30_BSE;txt;176_CV_2_10v_x30_BSE.txt;176CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/176_CV_3_10v_x30_BSE.tif;Stegs;NONE;176_CV_3_10v_x30_BSE;tif;176_CV_3_10v_x30_BSE.tif;176CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/176_CV_3_10v_x30_BSE.txt;Stegs;NONE;176_CV_3_10v_x30_BSE;txt;176_CV_3_10v_x30_BSE.txt;176CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/178_CV_1_10v_x30_BSE.tif;Stegs;NONE;178_CV_1_10v_x30_BSE;tif;178_CV_1_10v_x30_BSE.tif;178CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/178_CV_1_10v_x30_BSE.txt;Stegs;NONE;178_CV_1_10v_x30_BSE;txt;178_CV_1_10v_x30_BSE.txt;178CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/178_CV_2_10v_x30_BSE.tif;Stegs;NONE;178_CV_2_10v_x30_BSE;tif;178_CV_2_10v_x30_BSE.tif;178CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/178_CV_2_10v_x30_BSE.txt;Stegs;NONE;178_CV_2_10v_x30_BSE;txt;178_CV_2_10v_x30_BSE.txt;178CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/179_CV_1_10v_x30_BSE.tif;Stegs;NONE;179_CV_1_10v_x30_BSE;tif;179_CV_1_10v_x30_BSE.tif;179CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/179_CV_1_10v_x30_BSE.txt;Stegs;NONE;179_CV_1_10v_x30_BSE;txt;179_CV_1_10v_x30_BSE.txt;179CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/179_CV_2_10v_x30_BSE.tif;Stegs;NONE;179_CV_2_10v_x30_BSE;tif;179_CV_2_10v_x30_BSE.tif;179CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/179_CV_2_10v_x30_BSE.txt;Stegs;NONE;179_CV_2_10v_x30_BSE;txt;179_CV_2_10v_x30_BSE.txt;179CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/181_CC_1_10v_x30_BSE.tif;Stegs;NONE;181_CC_1_10v_x30_BSE;tif;181_CC_1_10v_x30_BSE.tif;181CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/181_CC_1_10v_x30_BSE.txt;Stegs;NONE;181_CC_1_10v_x30_BSE;txt;181_CC_1_10v_x30_BSE.txt;181CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/181_CC_2_10v_x30_BSE.tif;Stegs;NONE;181_CC_2_10v_x30_BSE;tif;181_CC_2_10v_x30_BSE.tif;181CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/181_CC_2_10v_x30_BSE.txt;Stegs;NONE;181_CC_2_10v_x30_BSE;txt;181_CC_2_10v_x30_BSE.txt;181CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/182_CC_1_10v_x30_BSE.tif;Stegs;NONE;182_CC_1_10v_x30_BSE;tif;182_CC_1_10v_x30_BSE.tif;182CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/182_CC_1_10v_x30_BSE.txt;Stegs;NONE;182_CC_1_10v_x30_BSE;txt;182_CC_1_10v_x30_BSE.txt;182CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/182_CC_2_10v_x30_BSE.tif;Stegs;NONE;182_CC_2_10v_x30_BSE;tif;182_CC_2_10v_x30_BSE.tif;182CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/182_CC_2_10v_x30_BSE.txt;Stegs;NONE;182_CC_2_10v_x30_BSE;txt;182_CC_2_10v_x30_BSE.txt;182CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/183_CV_1_10v_x30_BSE.tif;Stegs;NONE;183_CV_1_10v_x30_BSE;tif;183_CV_1_10v_x30_BSE.tif;183CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/183_CV_1_10v_x30_BSE.txt;Stegs;NONE;183_CV_1_10v_x30_BSE;txt;183_CV_1_10v_x30_BSE.txt;183CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/183_CV_2_10v_x30_BSE.tif;Stegs;NONE;183_CV_2_10v_x30_BSE;tif;183_CV_2_10v_x30_BSE.tif;183CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/183_CV_2_10v_x30_BSE.txt;Stegs;NONE;183_CV_2_10v_x30_BSE;txt;183_CV_2_10v_x30_BSE.txt;183CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/184_CC_1_10v_x30_BSE.tif;Stegs;NONE;184_CC_1_10v_x30_BSE;tif;184_CC_1_10v_x30_BSE.tif;184CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/184_CC_1_10v_x30_BSE.txt;Stegs;NONE;184_CC_1_10v_x30_BSE;txt;184_CC_1_10v_x30_BSE.txt;184CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/184_CC_2_10v_x30_BSE.tif;Stegs;NONE;184_CC_2_10v_x30_BSE;tif;184_CC_2_10v_x30_BSE.tif;184CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/184_CC_2_10v_x30_BSE.txt;Stegs;NONE;184_CC_2_10v_x30_BSE;txt;184_CC_2_10v_x30_BSE.txt;184CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/185_CV_1_10v_x30_BSE.tif;Stegs;NONE;185_CV_1_10v_x30_BSE;tif;185_CV_1_10v_x30_BSE.tif;185CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/185_CV_1_10v_x30_BSE.txt;Stegs;NONE;185_CV_1_10v_x30_BSE;txt;185_CV_1_10v_x30_BSE.txt;185CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/185_CV_2_10v_x30_BSE.tif;Stegs;NONE;185_CV_2_10v_x30_BSE;tif;185_CV_2_10v_x30_BSE.tif;185CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/185_CV_2_10v_x30_BSE.txt;Stegs;NONE;185_CV_2_10v_x30_BSE;txt;185_CV_2_10v_x30_BSE.txt;185CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/186_CV_1_10v_x30_BSE.tif;Stegs;NONE;186_CV_1_10v_x30_BSE;tif;186_CV_1_10v_x30_BSE.tif;186CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/186_CV_1_10v_x30_BSE.txt;Stegs;NONE;186_CV_1_10v_x30_BSE;txt;186_CV_1_10v_x30_BSE.txt;186CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/186_CV_2_10v_x30_BSE.tif;Stegs;NONE;186_CV_2_10v_x30_BSE;tif;186_CV_2_10v_x30_BSE.tif;186CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/186_CV_2_10v_x30_BSE.txt;Stegs;NONE;186_CV_2_10v_x30_BSE;txt;186_CV_2_10v_x30_BSE.txt;186CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/187_CV_1_10v_x30_BSE.tif;Stegs;NONE;187_CV_1_10v_x30_BSE;tif;187_CV_1_10v_x30_BSE.tif;187CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/187_CV_1_10v_x30_BSE.txt;Stegs;NONE;187_CV_1_10v_x30_BSE;txt;187_CV_1_10v_x30_BSE.txt;187CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/187_CV_2_10v_x30_BSE.tif;Stegs;NONE;187_CV_2_10v_x30_BSE;tif;187_CV_2_10v_x30_BSE.tif;187CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/187_CV_2_10v_x30_BSE.txt;Stegs;NONE;187_CV_2_10v_x30_BSE;txt;187_CV_2_10v_x30_BSE.txt;187CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/188_CV_1_15v_x30_BSE.tif;Stegs;NONE;188_CV_1_15v_x30_BSE;tif;188_CV_1_15v_x30_BSE.tif;188CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/188_CV_1_15v_x30_BSE.txt;Stegs;NONE;188_CV_1_15v_x30_BSE;txt;188_CV_1_15v_x30_BSE.txt;188CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/188_CV_2_15v_x30_BSE.tif;Stegs;NONE;188_CV_2_15v_x30_BSE;tif;188_CV_2_15v_x30_BSE.tif;188CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/188_CV_2_15v_x30_BSE.txt;Stegs;NONE;188_CV_2_15v_x30_BSE;txt;188_CV_2_15v_x30_BSE.txt;188CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/189_CC_1_15v_x30_BSE.tif;Stegs;NONE;189_CC_1_15v_x30_BSE;tif;189_CC_1_15v_x30_BSE.tif;189CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/189_CC_1_15v_x30_BSE.txt;Stegs;NONE;189_CC_1_15v_x30_BSE;txt;189_CC_1_15v_x30_BSE.txt;189CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/189_CC_2_15v_x30_BSE.tif;Stegs;NONE;189_CC_2_15v_x30_BSE;tif;189_CC_2_15v_x30_BSE.tif;189CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/189_CC_2_15v_x30_BSE.txt;Stegs;NONE;189_CC_2_15v_x30_BSE;txt;189_CC_2_15v_x30_BSE.txt;189CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/190_CV_1_15v_x30_BSE.tif;Stegs;NONE;190_CV_1_15v_x30_BSE;tif;190_CV_1_15v_x30_BSE.tif;190CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/190_CV_1_15v_x30_BSE.txt;Stegs;NONE;190_CV_1_15v_x30_BSE;txt;190_CV_1_15v_x30_BSE.txt;190CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/190_CV_2_15v_x35_BSE.tif;Stegs;NONE;190_CV_2_15v_x35_BSE;tif;190_CV_2_15v_x35_BSE.tif;190CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/190_CV_2_15v_x35_BSE.txt;Stegs;NONE;190_CV_2_15v_x35_BSE;txt;190_CV_2_15v_x35_BSE.txt;190CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/191_CC_1_15v_x30_BSE.tif;Stegs;NONE;191_CC_1_15v_x30_BSE;tif;191_CC_1_15v_x30_BSE.tif;191CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/191_CC_1_15v_x30_BSE.txt;Stegs;NONE;191_CC_1_15v_x30_BSE;txt;191_CC_1_15v_x30_BSE.txt;191CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/191_CC_2_15v_x30_BSE.tif;Stegs;NONE;191_CC_2_15v_x30_BSE;tif;191_CC_2_15v_x30_BSE.tif;191CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/191_CC_2_15v_x30_BSE.txt;Stegs;NONE;191_CC_2_15v_x30_BSE;txt;191_CC_2_15v_x30_BSE.txt;191CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_1_15v_x30_BSE.tif;Stegs;NONE;194_CV_1_15v_x30_BSE;tif;194_CV_1_15v_x30_BSE.tif;194CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_1_15v_x30_BSE.txt;Stegs;NONE;194_CV_1_15v_x30_BSE;txt;194_CV_1_15v_x30_BSE.txt;194CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_2_15v_x30_BSE.tif;Stegs;NONE;194_CV_2_15v_x30_BSE;tif;194_CV_2_15v_x30_BSE.tif;194CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_2_15v_x30_BSE.txt;Stegs;NONE;194_CV_2_15v_x30_BSE;txt;194_CV_2_15v_x30_BSE.txt;194CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_1_15v_x30_BSE.tif;Stegs;NONE;195_CC_1_15v_x30_BSE;tif;195_CC_1_15v_x30_BSE.tif;195CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_1_15v_x30_BSE.txt;Stegs;NONE;195_CC_1_15v_x30_BSE;txt;195_CC_1_15v_x30_BSE.txt;195CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_2_15v_x30_BSE.tif;Stegs;NONE;195_CC_2_15v_x30_BSE;tif;195_CC_2_15v_x30_BSE.tif;195CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_2_15v_x30_BSE.txt;Stegs;NONE;195_CC_2_15v_x30_BSE;txt;195_CC_2_15v_x30_BSE.txt;195CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_1_15v_x30_BSE.tif;Stegs;NONE;196_CV_1_15v_x30_BSE;tif;196_CV_1_15v_x30_BSE.tif;196CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_1_15v_x30_BSE.txt;Stegs;NONE;196_CV_1_15v_x30_BSE;txt;196_CV_1_15v_x30_BSE.txt;196CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_2_15v_x30_BSE.tif;Stegs;NONE;196_CV_2_15v_x30_BSE;tif;196_CV_2_15v_x30_BSE.tif;196CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_2_15v_x30_BSE.txt;Stegs;NONE;196_CV_2_15v_x30_BSE;txt;196_CV_2_15v_x30_BSE.txt;196CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_1_15v_x30_BSE.tif;Stegs;NONE;197_CV_1_15v_x30_BSE;tif;197_CV_1_15v_x30_BSE.tif;197CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_1_15v_x30_BSE.txt;Stegs;NONE;197_CV_1_15v_x30_BSE;txt;197_CV_1_15v_x30_BSE.txt;197CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_2_15v_x30_BSE.tif;Stegs;NONE;197_CV_2_15v_x30_BSE;tif;197_CV_2_15v_x30_BSE.tif;197CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_2_15v_x30_BSE.txt;Stegs;NONE;197_CV_2_15v_x30_BSE;txt;197_CV_2_15v_x30_BSE.txt;197CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_1_15v_x30_BSE.tif;Stegs;NONE;198_CV_1_15v_x30_BSE;tif;198_CV_1_15v_x30_BSE.tif;198CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_1_15v_x30_BSE.txt;Stegs;NONE;198_CV_1_15v_x30_BSE;txt;198_CV_1_15v_x30_BSE.txt;198CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_2_15v_x30_BSE.tif;Stegs;NONE;198_CV_2_15v_x30_BSE;tif;198_CV_2_15v_x30_BSE.tif;198CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_2_15v_x30_BSE.txt;Stegs;NONE;198_CV_2_15v_x30_BSE;txt;198_CV_2_15v_x30_BSE.txt;198CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_1_15v_x30_BSE.tif;Stegs;NONE;199_CC_1_15v_x30_BSE;tif;199_CC_1_15v_x30_BSE.tif;199CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_1_15v_x30_BSE.txt;Stegs;NONE;199_CC_1_15v_x30_BSE;txt;199_CC_1_15v_x30_BSE.txt;199CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_2_15v_x30_BSE.tif;Stegs;NONE;199_CC_2_15v_x30_BSE;tif;199_CC_2_15v_x30_BSE.tif;199CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_2_15v_x30_BSE.txt;Stegs;NONE;199_CC_2_15v_x30_BSE;txt;199_CC_2_15v_x30_BSE.txt;199CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_1_15v_x30_BSE.tif;Stegs;NONE;200_CV_1_15v_x30_BSE;tif;200_CV_1_15v_x30_BSE.tif;200CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_1_15v_x30_BSE.txt;Stegs;NONE;200_CV_1_15v_x30_BSE;txt;200_CV_1_15v_x30_BSE.txt;200CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_2_15v_x30_BSE.tif;Stegs;NONE;200_CV_2_15v_x30_BSE;tif;200_CV_2_15v_x30_BSE.tif;200CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_2_15v_x30_BSE.txt;Stegs;NONE;200_CV_2_15v_x30_BSE;txt;200_CV_2_15v_x30_BSE.txt;200CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_1_15v_x30_BSE.tif;Stegs;NONE;201_CC_1_15v_x30_BSE;tif;201_CC_1_15v_x30_BSE.tif;201CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_1_15v_x30_BSE.txt;Stegs;NONE;201_CC_1_15v_x30_BSE;txt;201_CC_1_15v_x30_BSE.txt;201CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_2_15v_x30_BSE.tif;Stegs;NONE;201_CC_2_15v_x30_BSE;tif;201_CC_2_15v_x30_BSE.tif;201CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_2_15v_x30_BSE.txt;Stegs;NONE;201_CC_2_15v_x30_BSE;txt;201_CC_2_15v_x30_BSE.txt;201CC;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_1_15v_x30_BSE.tif;Stegs;NONE;202_CV_1_15v_x30_BSE;tif;202_CV_1_15v_x30_BSE.tif;202CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_1_15v_x30_BSE.txt;Stegs;NONE;202_CV_1_15v_x30_BSE;txt;202_CV_1_15v_x30_BSE.txt;202CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_2_15v_x30_BSE.tif;Stegs;NONE;202_CV_2_15v_x30_BSE;tif;202_CV_2_15v_x30_BSE.tif;202CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_2_15v_x30_BSE.txt;Stegs;NONE;202_CV_2_15v_x30_BSE;txt;202_CV_2_15v_x30_BSE.txt;202CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_1_15v_x30_BSE.tif;Stegs;NONE;203_CV_1_15v_x30_BSE;tif;203_CV_1_15v_x30_BSE.tif;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_1_15v_x30_BSE.txt;Stegs;NONE;203_CV_1_15v_x30_BSE;txt;203_CV_1_15v_x30_BSE.txt;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_2_15v_x30_BSE.tif;Stegs;NONE;203_CV_2_15v_x30_BSE;tif;203_CV_2_15v_x30_BSE.tif;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_2_15v_x30_BSE.txt;Stegs;NONE;203_CV_2_15v_x30_BSE;txt;203_CV_2_15v_x30_BSE.txt;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_3_15v_x30_BSE.tif;Stegs;NONE;203_CV_3_15v_x30_BSE;tif;203_CV_3_15v_x30_BSE.tif;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_3_15v_x30_BSE.txt;Stegs;NONE;203_CV_3_15v_x30_BSE;txt;203_CV_3_15v_x30_BSE.txt;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_4_15v_x30_BSE.tif;Stegs;NONE;203_CV_4_15v_x30_BSE;tif;203_CV_4_15v_x30_BSE.tif;203CV;NKBS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_4_15v_x30_BSE.txt;Stegs;NONE;203_CV_4_15v_x30_BSE;txt;203_CV_4_15v_x30_BSE.txt;203CV;NKBS
