folder;subfolder;sub.subfolder;image;ext;fileName;specimenNR
Stegs;Mali SEM;Upper Kai-Iwi SB;1003_CV_3_10v_x30_BSE;txt;1003_CV_3_10v_x30_BSE.txt;1003CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1004_CV_1_10v_x30_BSE;tif;1004_CV_1_10v_x30_BSE.tif;1004CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1004_CV_1_10v_x30_BSE;txt;1004_CV_1_10v_x30_BSE.txt;1004CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1004_CV_2_10v_x30_BSE;tif;1004_CV_2_10v_x30_BSE.tif;1004CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1004_CV_2_10v_x30_BSE;txt;1004_CV_2_10v_x30_BSE.txt;1004CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1005_CV_1_10v_x30_BSE;tif;1005_CV_1_10v_x30_BSE.tif;1005CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1005_CV_1_10v_x30_BSE;txt;1005_CV_1_10v_x30_BSE.txt;1005CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1005_CV_2_10v_x30_BSE;tif;1005_CV_2_10v_x30_BSE.tif;1005CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1005_CV_2_10v_x30_BSE;txt;1005_CV_2_10v_x30_BSE.txt;1005CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1006_CC_1_10v_x30_BSE;tif;1006_CC_1_10v_x30_BSE.tif;1006CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1006_CC_1_10v_x30_BSE;txt;1006_CC_1_10v_x30_BSE.txt;1006CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1006_CC_2_10v_x30_BSE;tif;1006_CC_2_10v_x30_BSE.tif;1006CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1006_CC_2_10v_x30_BSE;txt;1006_CC_2_10v_x30_BSE.txt;1006CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1007_CV_1_10v_x30_BSE;tif;1007_CV_1_10v_x30_BSE.tif;1007CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1007_CV_1_10v_x30_BSE;txt;1007_CV_1_10v_x30_BSE.txt;1007CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1007_CV_2_10v_x30_BSE;tif;1007_CV_2_10v_x30_BSE.tif;1007CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1007_CV_2_10v_x30_BSE;txt;1007_CV_2_10v_x30_BSE.txt;1007CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1008_CC_1_10v_x30_BSE;tif;1008_CC_1_10v_x30_BSE.tif;1008CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1008_CC_1_10v_x30_BSE;txt;1008_CC_1_10v_x30_BSE.txt;1008CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1008_CC_2_10v_x30_BSE;tif;1008_CC_2_10v_x30_BSE.tif;1008CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1008_CC_2_10v_x30_BSE;txt;1008_CC_2_10v_x30_BSE.txt;1008CC
Stegs;Mali SEM;Upper Kai-Iwi SB;1009_CV_1_10v_x30_BSE;tif;1009_CV_1_10v_x30_BSE.tif;1009CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1009_CV_1_10v_x30_BSE;txt;1009_CV_1_10v_x30_BSE.txt;1009CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1009_CV_2_10v_x30_BSE;tif;1009_CV_2_10v_x30_BSE.tif;1009CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1009_CV_2_10v_x30_BSE;txt;1009_CV_2_10v_x30_BSE.txt;1009CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1009_CV_3_10v_x30_BSE;tif;1009_CV_3_10v_x30_BSE.tif;1009CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1009_CV_3_10v_x30_BSE;txt;1009_CV_3_10v_x30_BSE.txt;1009CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1011_CV_1_10v_x30_BSE;tif;1011_CV_1_10v_x30_BSE.tif;1011CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1011_CV_1_10v_x30_BSE;txt;1011_CV_1_10v_x30_BSE.txt;1011CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1011_CV_2_10v_x30_BSE;tif;1011_CV_2_10v_x30_BSE.tif;1011CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1011_CV_2_10v_x30_BSE;txt;1011_CV_2_10v_x30_BSE.txt;1011CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1011_CV_3_10v_x30_BSE;tif;1011_CV_3_10v_x30_BSE.tif;1011CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1011_CV_3_10v_x30_BSE;txt;1011_CV_3_10v_x30_BSE.txt;1011CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1012_CV_1_5v_x30_BSE;tif;1012_CV_1_5v_x30_BSE.tif;1012CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1012_CV_1_5v_x30_BSE;txt;1012_CV_1_5v_x30_BSE.txt;1012CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1012_CV_2_5v_x30_BSE;tif;1012_CV_2_5v_x30_BSE.tif;1012CV
Stegs;Mali SEM;Upper Kai-Iwi SB;1012_CV_2_5v_x30_BSE;txt;1012_CV_2_5v_x30_BSE.txt;1012CV
Stegs;Mali SEM;Waipuru SB;1100_CV_1_10v_x30_BSE;tif;1100_CV_1_10v_x30_BSE.tif;1100CV
Stegs;Mali SEM;Waipuru SB;1100_CV_1_10v_x30_BSE;txt;1100_CV_1_10v_x30_BSE.txt;1100CV
Stegs;Mali SEM;Waipuru SB;1100_CV_2_10v_x30_BSE;tif;1100_CV_2_10v_x30_BSE.tif;1100CV
Stegs;Mali SEM;Waipuru SB;1100_CV_2_10v_x30_BSE;txt;1100_CV_2_10v_x30_BSE.txt;1100CV
Stegs;Mali SEM;Waipuru SB;1100_CV_3_10v_x30_BSE;tif;1100_CV_3_10v_x30_BSE.tif;1100CV
Stegs;Mali SEM;Waipuru SB;1100_CV_3_10v_x30_BSE;txt;1100_CV_3_10v_x30_BSE.txt;1100CV
Stegs;Mali SEM;Waipuru SB;1101_CC_1_10v_x30_BSE;tif;1101_CC_1_10v_x30_BSE.tif;1101CC
Stegs;Mali SEM;Waipuru SB;1101_CC_1_10v_x30_BSE;txt;1101_CC_1_10v_x30_BSE.txt;1101CC
Stegs;Mali SEM;Waipuru SB;1101_CC_2_10v_x30_BSE;tif;1101_CC_2_10v_x30_BSE.tif;1101CC
Stegs;Mali SEM;Waipuru SB;1101_CC_2_10v_x30_BSE;txt;1101_CC_2_10v_x30_BSE.txt;1101CC
Stegs;Mali SEM;Waipuru SB;1101_CC_3_10v_x30_BSE;tif;1101_CC_3_10v_x30_BSE.tif;1101CC
Stegs;Mali SEM;Waipuru SB;1101_CC_3_10v_x30_BSE;txt;1101_CC_3_10v_x30_BSE.txt;1101CC
Stegs;Mali SEM;Waipuru SB;1102_CV_1_10v_x30_BSE;tif;1102_CV_1_10v_x30_BSE.tif;1102CV
Stegs;Mali SEM;Waipuru SB;1102_CV_1_10v_x30_BSE;txt;1102_CV_1_10v_x30_BSE.txt;1102CV
Stegs;Mali SEM;Waipuru SB;1102_CV_2_10v_x30_BSE;tif;1102_CV_2_10v_x30_BSE.tif;1102CV
Stegs;Mali SEM;Waipuru SB;1102_CV_2_10v_x30_BSE;txt;1102_CV_2_10v_x30_BSE.txt;1102CV
Stegs;Mali SEM;Waipuru SB;1102_CV_3_10v_x30_BSE;tif;1102_CV_3_10v_x30_BSE.tif;1102CV
Stegs;Mali SEM;Waipuru SB;1102_CV_3_10v_x30_BSE;txt;1102_CV_3_10v_x30_BSE.txt;1102CV
Stegs;Mali SEM;Waipuru SB;1103_CC_1_10v_x30_BSE;tif;1103_CC_1_10v_x30_BSE.tif;1103CC
Stegs;Mali SEM;Waipuru SB;1103_CC_1_10v_x30_BSE;txt;1103_CC_1_10v_x30_BSE.txt;1103CC
Stegs;Mali SEM;Waipuru SB;1103_CC_2_10v_x30_BSE;tif;1103_CC_2_10v_x30_BSE.tif;1103CC
Stegs;Mali SEM;Waipuru SB;1103_CC_2_10v_x30_BSE;txt;1103_CC_2_10v_x30_BSE.txt;1103CC
Stegs;Mali SEM;Waipuru SB;1103_CC_3_10v_x30_BSE;tif;1103_CC_3_10v_x30_BSE.tif;1103CC
Stegs;Mali SEM;Waipuru SB;1103_CC_3_10v_x30_BSE;txt;1103_CC_3_10v_x30_BSE.txt;1103CC
Stegs;Mali SEM;Waipuru SB;1104_CV_1_10v_x30_BSE;tif;1104_CV_1_10v_x30_BSE.tif;1104CV
Stegs;Mali SEM;Waipuru SB;1104_CV_1_10v_x30_BSE;txt;1104_CV_1_10v_x30_BSE.txt;1104CV
Stegs;Mali SEM;Waipuru SB;1104_CV_2_10v_x30_BSE;tif;1104_CV_2_10v_x30_BSE.tif;1104CV
Stegs;Mali SEM;Waipuru SB;1104_CV_2_10v_x30_BSE;txt;1104_CV_2_10v_x30_BSE.txt;1104CV
Stegs;Mali SEM;Waipuru SB;1105_CC_1_10v_x30_BSE;tif;1105_CC_1_10v_x30_BSE.tif;1105CC
Stegs;Mali SEM;Waipuru SB;1105_CC_1_10v_x30_BSE;txt;1105_CC_1_10v_x30_BSE.txt;1105CC
Stegs;Mali SEM;Waipuru SB;1105_CC_2_10v_x30_BSE;tif;1105_CC_2_10v_x30_BSE.tif;1105CC
Stegs;Mali SEM;Waipuru SB;1105_CC_2_10v_x30_BSE;txt;1105_CC_2_10v_x30_BSE.txt;1105CC
Stegs;Mali SEM;Waipuru SB;1106_CV_1_10v_x30_BSE;tif;1106_CV_1_10v_x30_BSE.tif;1106CV
Stegs;Mali SEM;Waipuru SB;1106_CV_1_10v_x30_BSE;txt;1106_CV_1_10v_x30_BSE.txt;1106CV
Stegs;Mali SEM;Waipuru SB;1106_CV_2_10v_x30_BSE;tif;1106_CV_2_10v_x30_BSE.tif;1106CV
Stegs;Mali SEM;Waipuru SB;1106_CV_2_10v_x30_BSE;txt;1106_CV_2_10v_x30_BSE.txt;1106CV
Stegs;Mali SEM;Waipuru SB;1107_CC_1_10v_x30_BSE;tif;1107_CC_1_10v_x30_BSE.tif;1107CC
Stegs;Mali SEM;Waipuru SB;1107_CC_1_10v_x30_BSE;txt;1107_CC_1_10v_x30_BSE.txt;1107CC
Stegs;Mali SEM;Waipuru SB;1107_CC_2_10v_x30_BSE;tif;1107_CC_2_10v_x30_BSE.tif;1107CC
Stegs;Mali SEM;Waipuru SB;1107_CC_2_10v_x30_BSE;txt;1107_CC_2_10v_x30_BSE.txt;1107CC
Stegs;Mali SEM;Waipuru SB;1107_CC_3_10v_x30_BSE;tif;1107_CC_3_10v_x30_BSE.tif;1107CC
Stegs;Mali SEM;Waipuru SB;1107_CC_3_10v_x30_BSE;txt;1107_CC_3_10v_x30_BSE.txt;1107CC
Stegs;Mali SEM;Waipuru SB;1108_CV_1_10v_x30_BSE;tif;1108_CV_1_10v_x30_BSE.tif;1108CV
Stegs;Mali SEM;Waipuru SB;1108_CV_1_10v_x30_BSE;txt;1108_CV_1_10v_x30_BSE.txt;1108CV
Stegs;Mali SEM;Waipuru SB;1108_CV_2_10v_x30_BSE;tif;1108_CV_2_10v_x30_BSE.tif;1108CV
Stegs;Mali SEM;Waipuru SB;1108_CV_2_10v_x30_BSE;txt;1108_CV_2_10v_x30_BSE.txt;1108CV
Stegs;Mali SEM;Waipuru SB;1108_CV_3_10v_x30_BSE;tif;1108_CV_3_10v_x30_BSE.tif;1108CV
Stegs;Mali SEM;Waipuru SB;1108_CV_3_10v_x30_BSE;txt;1108_CV_3_10v_x30_BSE.txt;1108CV
Stegs;Mali SEM;Waipuru SB;1109_CC_1_10v_x30_BSE;tif;1109_CC_1_10v_x30_BSE.tif;1109CC
Stegs;Mali SEM;Waipuru SB;1109_CC_1_10v_x30_BSE;txt;1109_CC_1_10v_x30_BSE.txt;1109CC
Stegs;Mali SEM;Waipuru SB;1109_CC_2_10v_x30_BSE;tif;1109_CC_2_10v_x30_BSE.tif;1109CC
Stegs;Mali SEM;Waipuru SB;1109_CC_2_10v_x30_BSE;txt;1109_CC_2_10v_x30_BSE.txt;1109CC
Stegs;Mali SEM;Waipuru SB;1109_CC_3_10v_x30_BSE;tif;1109_CC_3_10v_x30_BSE.tif;1109CC
Stegs;Mali SEM;Waipuru SB;1109_CC_3_10v_x30_BSE;txt;1109_CC_3_10v_x30_BSE.txt;1109CC
Stegs2;NONE;NA;MHR;tif;MHR.713.BLEED.582.tif;MHRNA
Stegs2;NONE;NA;MHR;tif;MHR.941.BLEED.675(x40).tif;MHRNA
Stegs2;Nukumaru Brown Sand;NONE;002i_CV_1_15v_x30_BSE;tif;002i_CV_1_15v_x30_BSE.tif;002iCV
Stegs2;Nukumaru Brown Sand;NONE;002i_CV_1_15v_x30_BSE;txt;002i_CV_1_15v_x30_BSE.txt;002iCV
Stegs2;Nukumaru Brown Sand;NONE;002i_CV_2_15v_x30_BSE;tif;002i_CV_2_15v_x30_BSE.tif;002iCV
Stegs2;Nukumaru Brown Sand;NONE;002i_CV_2_15v_x30_BSE;txt;002i_CV_2_15v_x30_BSE.txt;002iCV
Stegs2;Nukumaru Brown Sand;NONE;003i_CV_1_15v_x30_BSE;tif;003i_CV_1_15v_x30_BSE.tif;003iCV
Stegs2;Nukumaru Brown Sand;NONE;003i_CV_1_15v_x30_BSE;txt;003i_CV_1_15v_x30_BSE.txt;003iCV
Stegs2;Nukumaru Brown Sand;NONE;003i_CV_2_15v_x30_BSE;tif;003i_CV_2_15v_x30_BSE.tif;003iCV
Stegs2;Nukumaru Brown Sand;NONE;003i_CV_2_15v_x30_BSE;txt;003i_CV_2_15v_x30_BSE.txt;003iCV
Stegs2;Nukumaru Brown Sand;NONE;004i_CV_1_15v_x30;tif;004i_CV_1_15v_x30.BSE.tif;004iCV
Stegs2;Nukumaru Brown Sand;NONE;004i_CV_1_15v_x30;txt;004i_CV_1_15v_x30.BSE.txt;004iCV
Stegs2;Nukumaru Brown Sand;NONE;004i_CV_2_15v_x30;tif;004i_CV_2_15v_x30.BSE.tif;004iCV
Stegs2;Nukumaru Brown Sand;NONE;004i_CV_2_15v_x30;txt;004i_CV_2_15v_x30.BSE.txt;004iCV
Stegs2;Nukumaru Brown Sand;NONE;005i_F_1_15v_x35;tif;005i_F_1_15v_x35.BSE.tif;005iF
Stegs2;Nukumaru Brown Sand;NONE;005i_F_1_15v_x35;txt;005i_F_1_15v_x35.BSE.txt;005iF
Stegs2;Nukumaru Brown Sand;NONE;005i_F_2_15v_x30;tif;005i_F_2_15v_x30.BSE.tif;005iF
Stegs2;Nukumaru Brown Sand;NONE;005i_F_2_15v_x30;txt;005i_F_2_15v_x30.BSE.txt;005iF
Stegs2;Nukumaru Brown Sand;NONE;006i_CV_1_15v_x30;tif;006i_CV_1_15v_x30.BSE.tif;006iCV
Stegs2;Nukumaru Brown Sand;NONE;006i_CV_1_15v_x30;txt;006i_CV_1_15v_x30.BSE.txt;006iCV
Stegs2;Nukumaru Brown Sand;NONE;006i_CV_2_15v_x30;tif;006i_CV_2_15v_x30.BSE.tif;006iCV
Stegs2;Nukumaru Brown Sand;NONE;006i_CV_2_15v_x30;txt;006i_CV_2_15v_x30.BSE.txt;006iCV
Stegs2;Nukumaru Brown Sand;NONE;007i_CV_1_15v_x30;tif;007i_CV_1_15v_x30.BSE.tif;007iCV
Stegs2;Nukumaru Brown Sand;NONE;007i_CV_1_15v_x30;txt;007i_CV_1_15v_x30.BSE.txt;007iCV
Stegs2;Nukumaru Brown Sand;NONE;007i_CV_2_15v_x30;tif;007i_CV_2_15v_x30.BSE.tif;007iCV
Stegs2;Nukumaru Brown Sand;NONE;007i_CV_2_15v_x30;txt;007i_CV_2_15v_x30.BSE.txt;007iCV
Stegs2;Nukumaru Brown Sand;NONE;008i_CV_1_15v_x30;tif;008i_CV_1_15v_x30.BSE.tif;008iCV
Stegs2;Nukumaru Brown Sand;NONE;008i_CV_1_15v_x30;txt;008i_CV_1_15v_x30.BSE.txt;008iCV
Stegs2;Nukumaru Brown Sand;NONE;008i_CV_2_15v_x30;tif;008i_CV_2_15v_x30.BSE.tif;008iCV
Stegs2;Nukumaru Brown Sand;NONE;008i_CV_2_15v_x30;txt;008i_CV_2_15v_x30.BSE.txt;008iCV
Stegs2;Nukumaru Brown Sand;NONE;009i_CV_1_15v_x30;tif;009i_CV_1_15v_x30.BSE.tif;009iCV
Stegs2;Nukumaru Brown Sand;NONE;009i_CV_1_15v_x30;txt;009i_CV_1_15v_x30.BSE.txt;009iCV
Stegs2;Nukumaru Brown Sand;NONE;009i_CV_2_15v_x30;tif;009i_CV_2_15v_x30.BSE.tif;009iCV
Stegs2;Nukumaru Brown Sand;NONE;009i_CV_2_15v_x30;txt;009i_CV_2_15v_x30.BSE.txt;009iCV
Stegs2;Nukumaru Brown Sand;NONE;010i_CV_1_15v_x30;tif;010i_CV_1_15v_x30.BSE.tif;010iCV
Stegs2;Nukumaru Brown Sand;NONE;010i_CV_1_15v_x30;txt;010i_CV_1_15v_x30.BSE.txt;010iCV
Stegs2;Nukumaru Brown Sand;NONE;010i_CV_2_15v_x30;tif;010i_CV_2_15v_x30.BSE.tif;010iCV
Stegs2;Nukumaru Brown Sand;NONE;010i_CV_2_15v_x30;txt;010i_CV_2_15v_x30.BSE.txt;010iCV
Stegs2;Nukumaru Brown Sand;NONE;011i_CC_1_15v_x30;tif;011i_CC_1_15v_x30.BSE.tif;011iCC
Stegs2;Nukumaru Brown Sand;NONE;011i_CC_1_15v_x30;txt;011i_CC_1_15v_x30.BSE.txt;011iCC
Stegs2;Nukumaru Brown Sand;NONE;011i_CC_2_15v_x30;tif;011i_CC_2_15v_x30.BSE.tif;011iCC
Stegs2;Nukumaru Brown Sand;NONE;011i_CC_2_15v_x30;txt;011i_CC_2_15v_x30.BSE.txt;011iCC
Stegs2;Nukumaru Brown Sand;NONE;012i_CC_1_15v_x30;tif;012i_CC_1_15v_x30.BSE.tif;012iCC
Stegs2;Nukumaru Brown Sand;NONE;012i_CC_1_15v_x30;txt;012i_CC_1_15v_x30.BSE.txt;012iCC
Stegs2;Nukumaru Brown Sand;NONE;012i_CC_2_15v_x30;tif;012i_CC_2_15v_x30.BSE.tif;012iCC
Stegs2;Nukumaru Brown Sand;NONE;012i_CC_2_15v_x30;txt;012i_CC_2_15v_x30.BSE.txt;012iCC
Stegs2;Nukumaru Brown Sand;NONE;013i_CV_1_15v_x30;tif;013i_CV_1_15v_x30.BSE.tif;013iCV
Stegs2;Nukumaru Brown Sand;NONE;013i_CV_1_15v_x30;txt;013i_CV_1_15v_x30.BSE.txt;013iCV
Stegs2;Nukumaru Brown Sand;NONE;013i_CV_2_15v_x30;tif;013i_CV_2_15v_x30.BSE.tif;013iCV
Stegs2;Nukumaru Brown Sand;NONE;013i_CV_2_15v_x30;txt;013i_CV_2_15v_x30.BSE.txt;013iCV
Stegs2;Nukumaru Brown Sand;NONE;014i_CV_1_15v_x30;tif;014i_CV_1_15v_x30.BSE.tif;014iCV
Stegs2;Nukumaru Brown Sand;NONE;014i_CV_1_15v_x30;txt;014i_CV_1_15v_x30.BSE.txt;014iCV
Stegs2;Nukumaru Brown Sand;NONE;014i_CV_2_15v_x30;tif;014i_CV_2_15v_x30.BSE.tif;014iCV
Stegs2;Nukumaru Brown Sand;NONE;014i_CV_2_15v_x30;txt;014i_CV_2_15v_x30.BSE.txt;014iCV
Stegs2;Nukumaru Brown Sand;NONE;015i_CV_1_15v_x30;tif;015i_CV_1_15v_x30.BSE.tif;015iCV
Stegs2;Nukumaru Brown Sand;NONE;015i_CV_1_15v_x30;txt;015i_CV_1_15v_x30.BSE.txt;015iCV
Stegs2;Nukumaru Brown Sand;NONE;015i_CV_2_15v_x30;tif;015i_CV_2_15v_x30.BSE.tif;015iCV
Stegs2;Nukumaru Brown Sand;NONE;015i_CV_2_15v_x30;txt;015i_CV_2_15v_x30.BSE.txt;015iCV
Stegs2;Nukumaru Brown Sand;NONE;016i_CV_1_15v_x30;tif;016i_CV_1_15v_x30.BSE.tif;016iCV
Stegs2;Nukumaru Brown Sand;NONE;016i_CV_1_15v_x30;txt;016i_CV_1_15v_x30.BSE.txt;016iCV
Stegs2;Nukumaru Brown Sand;NONE;016i_CV_2_15v_x30;tif;016i_CV_2_15v_x30.BSE.tif;016iCV
Stegs2;Nukumaru Brown Sand;NONE;016i_CV_2_15v_x30;txt;016i_CV_2_15v_x30.BSE.txt;016iCV
Stegs2;Nukumaru Brown Sand;NONE;017i_CV_1_15v_x30;tif;017i_CV_1_15v_x30.BSE.tif;017iCV
Stegs2;Nukumaru Brown Sand;NONE;017i_CV_1_15v_x30;txt;017i_CV_1_15v_x30.BSE.txt;017iCV
Stegs2;Nukumaru Brown Sand;NONE;017i_CV_2_15v_x30;tif;017i_CV_2_15v_x30.BSE.tif;017iCV
Stegs2;Nukumaru Brown Sand;NONE;017i_CV_2_15v_x30;txt;017i_CV_2_15v_x30.BSE.txt;017iCV
Stegs2;Nukumaru Brown Sand;NONE;017i_CV_3_15v_x30;tif;017i_CV_3_15v_x30.BSE.tif;017iCV
Stegs2;Nukumaru Brown Sand;NONE;017i_CV_3_15v_x30;txt;017i_CV_3_15v_x30.BSE.txt;017iCV
Stegs2;Nukumaru Brown Sand;NONE;018i_CV_1_15v_x30;tif;018i_CV_1_15v_x30.BSE.tif;018iCV
Stegs2;Nukumaru Brown Sand;NONE;018i_CV_1_15v_x30;txt;018i_CV_1_15v_x30.BSE.txt;018iCV
Stegs2;Nukumaru Brown Sand;NONE;018i_CV_2_15v_x30;tif;018i_CV_2_15v_x30.BSE.tif;018iCV
Stegs2;Nukumaru Brown Sand;NONE;018i_CV_2_15v_x30;txt;018i_CV_2_15v_x30.BSE.txt;018iCV
Stegs2;Nukumaru Brown Sand;NONE;019i_CV_1_15v_x30;tif;019i_CV_1_15v_x30.BSE.tif;019iCV
Stegs2;Nukumaru Brown Sand;NONE;019i_CV_1_15v_x30;txt;019i_CV_1_15v_x30.BSE.txt;019iCV
Stegs2;Nukumaru Brown Sand;NONE;019i_CV_2_15v_x30;tif;019i_CV_2_15v_x30.BSE.tif;019iCV
Stegs2;Nukumaru Brown Sand;NONE;019i_CV_2_15v_x30;txt;019i_CV_2_15v_x30.BSE.txt;019iCV
Stegs2;Nukumaru Brown Sand;NONE;020i_CC_1_15v_x30;tif;020i_CC_1_15v_x30.BSE.tif;020iCC
Stegs2;Nukumaru Brown Sand;NONE;020i_CC_1_15v_x30;txt;020i_CC_1_15v_x30.BSE.txt;020iCC
Stegs2;Nukumaru Brown Sand;NONE;020i_CC_2_15v_x30;tif;020i_CC_2_15v_x30.BSE.tif;020iCC
Stegs2;Nukumaru Brown Sand;NONE;020i_CC_2_15v_x30;txt;020i_CC_2_15v_x30.BSE.txt;020iCC
Stegs2;Nukumaru Brown Sand;NONE;022i_CV_1_15v_x30;tif;022i_CV_1_15v_x30.BSE.tif;022iCV
Stegs2;Nukumaru Brown Sand;NONE;022i_CV_1_15v_x30;txt;022i_CV_1_15v_x30.BSE.txt;022iCV
Stegs2;Nukumaru Brown Sand;NONE;022i_CV_2_15v_x30;tif;022i_CV_2_15v_x30.BSE.tif;022iCV
Stegs2;Nukumaru Brown Sand;NONE;022i_CV_2_15v_x30;txt;022i_CV_2_15v_x30.BSE.txt;022iCV
Stegs2;Nukumaru Brown Sand;NONE;023i_CV_1_15v_x30;tif;023i_CV_1_15v_x30.BSE.tif;023iCV
Stegs2;Nukumaru Brown Sand;NONE;023i_CV_1_15v_x30;txt;023i_CV_1_15v_x30.BSE.txt;023iCV
Stegs2;Nukumaru Brown Sand;NONE;023i_CV_2_15v_x30;tif;023i_CV_2_15v_x30.BSE.tif;023iCV
Stegs2;Nukumaru Brown Sand;NONE;023i_CV_2_15v_x30;txt;023i_CV_2_15v_x30.BSE.txt;023iCV
Stegs2;Nukumaru Brown Sand;NONE;024i_CV_1_15v_x30;tif;024i_CV_1_15v_x30.BSE.tif;024iCV
Stegs2;Nukumaru Brown Sand;NONE;024i_CV_1_15v_x30;txt;024i_CV_1_15v_x30.BSE.txt;024iCV
Stegs2;Nukumaru Brown Sand;NONE;024i_CV_2_15v_x30;tif;024i_CV_2_15v_x30.BSE.tif;024iCV
Stegs2;Nukumaru Brown Sand;NONE;024i_CV_2_15v_x30;txt;024i_CV_2_15v_x30.BSE.txt;024iCV
Stegs2;Nukumaru Brown Sand;NONE;026i_CC_1_15v_x30;tif;026i_CC_1_15v_x30.BSE.tif;026iCC
Stegs2;Nukumaru Brown Sand;NONE;026i_CC_1_15v_x30;txt;026i_CC_1_15v_x30.BSE.txt;026iCC
Stegs2;Nukumaru Brown Sand;NONE;026i_CC_2_15v_x30;tif;026i_CC_2_15v_x30.BSE.tif;026iCC
Stegs2;Nukumaru Brown Sand;NONE;026i_CC_2_15v_x30;txt;026i_CC_2_15v_x30.BSE.txt;026iCC
Stegs2;Nukumaru Brown Sand;NONE;027i_CC_1_15v_x30;tif;027i_CC_1_15v_x30.BSE.tif;027iCC
Stegs2;Nukumaru Brown Sand;NONE;027i_CC_1_15v_x30;txt;027i_CC_1_15v_x30.BSE.txt;027iCC
Stegs2;Nukumaru Brown Sand;NONE;027i_CC_2_15v_x30;tif;027i_CC_2_15v_x30.BSE.tif;027iCC
Stegs2;Nukumaru Brown Sand;NONE;027i_CC_2_15v_x30;txt;027i_CC_2_15v_x30.BSE.txt;027iCC
Stegs2;Nukumaru Brown Sand;NONE;028i_CV_1_15v_x30;tif;028i_CV_1_15v_x30.BSE.tif;028iCV
Stegs2;Nukumaru Brown Sand;NONE;028i_CV_1_15v_x30;txt;028i_CV_1_15v_x30.BSE.txt;028iCV
Stegs2;Nukumaru Brown Sand;NONE;028i_CV_2_15v_x30;tif;028i_CV_2_15v_x30.BSE.tif;028iCV
Stegs2;Nukumaru Brown Sand;NONE;028i_CV_2_15v_x30;txt;028i_CV_2_15v_x30.BSE.txt;028iCV
Stegs2;Nukumaru Brown Sand;NONE;029i_CV_1_15v_x30;tif;029i_CV_1_15v_x30.BSE.tif;029iCV
Stegs2;Nukumaru Brown Sand;NONE;029i_CV_1_15v_x30;txt;029i_CV_1_15v_x30.BSE.txt;029iCV
Stegs2;Nukumaru Brown Sand;NONE;029i_CV_2_15v_x30;tif;029i_CV_2_15v_x30.BSE.tif;029iCV
Stegs2;Nukumaru Brown Sand;NONE;029i_CV_2_15v_x30;txt;029i_CV_2_15v_x30.BSE.txt;029iCV
Stegs2;Nukumaru Brown Sand;NONE;030i_CV_1_15v_x30;tif;030i_CV_1_15v_x30.BSE.tif;030iCV
Stegs2;Nukumaru Brown Sand;NONE;030i_CV_1_15v_x30;txt;030i_CV_1_15v_x30.BSE.txt;030iCV
Stegs2;Nukumaru Brown Sand;NONE;030i_CV_2_15v_x30;tif;030i_CV_2_15v_x30.BSE.tif;030iCV
Stegs2;Nukumaru Brown Sand;NONE;030i_CV_2_15v_x30;txt;030i_CV_2_15v_x30.BSE.txt;030iCV
Stegs2;Nukumaru Brown Sand;NONE;031i_CC_1_15v_x30;tif;031i_CC_1_15v_x30.BSE.tif;031iCC
Stegs2;Nukumaru Brown Sand;NONE;031i_CC_1_15v_x30;txt;031i_CC_1_15v_x30.BSE.txt;031iCC
Stegs2;Nukumaru Brown Sand;NONE;031i_CC_2_15v_x30;tif;031i_CC_2_15v_x30.BSE.tif;031iCC
Stegs2;Nukumaru Brown Sand;NONE;031i_CC_2_15v_x30;txt;031i_CC_2_15v_x30.BSE.txt;031iCC
