"folder","formation","image","ext","imageName","specimenNR","number","colonyCurve","pictureNumber","AV","magnification","backscatter"
"Stegs2","Nukumaru Brown Sand","026i_CC_1_15v_x30.BSE.txt","txt","026i_CC_1_15v_x30_Nukumaru Brown Sand","026iCC","026i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","026i_CC_2_15v_x30.BSE.tif","tif","026i_CC_2_15v_x30_Nukumaru Brown Sand","026iCC","026i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","026i_CC_2_15v_x30.BSE.txt","txt","026i_CC_2_15v_x30_Nukumaru Brown Sand","026iCC","026i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","027i_CC_1_15v_x30.BSE.tif","tif","027i_CC_1_15v_x30_Nukumaru Brown Sand","027iCC","027i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","027i_CC_1_15v_x30.BSE.txt","txt","027i_CC_1_15v_x30_Nukumaru Brown Sand","027iCC","027i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","027i_CC_2_15v_x30.BSE.tif","tif","027i_CC_2_15v_x30_Nukumaru Brown Sand","027iCC","027i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","027i_CC_2_15v_x30.BSE.txt","txt","027i_CC_2_15v_x30_Nukumaru Brown Sand","027iCC","027i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","028i_CV_1_15v_x30.BSE.tif","tif","028i_CV_1_15v_x30_Nukumaru Brown Sand","028iCV","028i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","028i_CV_1_15v_x30.BSE.txt","txt","028i_CV_1_15v_x30_Nukumaru Brown Sand","028iCV","028i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","028i_CV_2_15v_x30.BSE.tif","tif","028i_CV_2_15v_x30_Nukumaru Brown Sand","028iCV","028i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","028i_CV_2_15v_x30.BSE.txt","txt","028i_CV_2_15v_x30_Nukumaru Brown Sand","028iCV","028i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","029i_CV_1_15v_x30.BSE.tif","tif","029i_CV_1_15v_x30_Nukumaru Brown Sand","029iCV","029i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","029i_CV_1_15v_x30.BSE.txt","txt","029i_CV_1_15v_x30_Nukumaru Brown Sand","029iCV","029i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","029i_CV_2_15v_x30.BSE.tif","tif","029i_CV_2_15v_x30_Nukumaru Brown Sand","029iCV","029i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","029i_CV_2_15v_x30.BSE.txt","txt","029i_CV_2_15v_x30_Nukumaru Brown Sand","029iCV","029i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","030i_CV_1_15v_x30.BSE.tif","tif","030i_CV_1_15v_x30_Nukumaru Brown Sand","030iCV","030i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","030i_CV_1_15v_x30.BSE.txt","txt","030i_CV_1_15v_x30_Nukumaru Brown Sand","030iCV","030i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","030i_CV_2_15v_x30.BSE.tif","tif","030i_CV_2_15v_x30_Nukumaru Brown Sand","030iCV","030i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","030i_CV_2_15v_x30.BSE.txt","txt","030i_CV_2_15v_x30_Nukumaru Brown Sand","030iCV","030i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","031i_CC_1_15v_x30.BSE.tif","tif","031i_CC_1_15v_x30_Nukumaru Brown Sand","031iCC","031i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","031i_CC_1_15v_x30.BSE.txt","txt","031i_CC_1_15v_x30_Nukumaru Brown Sand","031iCC","031i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","031i_CC_2_15v_x30.BSE.tif","tif","031i_CC_2_15v_x30_Nukumaru Brown Sand","031iCC","031i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","031i_CC_2_15v_x30.BSE.txt","txt","031i_CC_2_15v_x30_Nukumaru Brown Sand","031iCC","031i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","032i_CV_1_15v_x30.BSE.tif","tif","032i_CV_1_15v_x30_Nukumaru Brown Sand","032iCV","032i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","032i_CV_1_15v_x30.BSE.txt","txt","032i_CV_1_15v_x30_Nukumaru Brown Sand","032iCV","032i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","032i_CV_2_15v_x30.BSE.tif","tif","032i_CV_2_15v_x30_Nukumaru Brown Sand","032iCV","032i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","032i_CV_2_15v_x30.BSE.txt","txt","032i_CV_2_15v_x30_Nukumaru Brown Sand","032iCV","032i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","033i_CV_1_15v_x30.BSE.tif","tif","033i_CV_1_15v_x30_Nukumaru Brown Sand","033iCV","033i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","033i_CV_1_15v_x30.BSE.txt","txt","033i_CV_1_15v_x30_Nukumaru Brown Sand","033iCV","033i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","033i_CV_2_15v_x30.BSE.tif","tif","033i_CV_2_15v_x30_Nukumaru Brown Sand","033iCV","033i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","033i_CV_2_15v_x30.BSE.txt","txt","033i_CV_2_15v_x30_Nukumaru Brown Sand","033iCV","033i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","034i_CV_1_15v_x30.BSE.tif","tif","034i_CV_1_15v_x30_Nukumaru Brown Sand","034iCV","034i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","034i_CV_1_15v_x30.BSE.txt","txt","034i_CV_1_15v_x30_Nukumaru Brown Sand","034iCV","034i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","034i_CV_2_15v_x30.BSE.tif","tif","034i_CV_2_15v_x30_Nukumaru Brown Sand","034iCV","034i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","034i_CV_2_15v_x30.BSE.txt","txt","034i_CV_2_15v_x30_Nukumaru Brown Sand","034iCV","034i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","035i_CC_1_15v_x30.BSE.tif","tif","035i_CC_1_15v_x30_Nukumaru Brown Sand","035iCC","035i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","035i_CC_1_15v_x30.BSE.txt","txt","035i_CC_1_15v_x30_Nukumaru Brown Sand","035iCC","035i","CC","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","035i_CC_2_15v_x30.BSE.tif","tif","035i_CC_2_15v_x30_Nukumaru Brown Sand","035iCC","035i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","035i_CC_2_15v_x30.BSE.txt","txt","035i_CC_2_15v_x30_Nukumaru Brown Sand","035iCC","035i","CC","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","036i_CV_1_15v_x30.BSE.tif","tif","036i_CV_1_15v_x30_Nukumaru Brown Sand","036iCV","036i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","036i_CV_1_15v_x30.BSE.txt","txt","036i_CV_1_15v_x30_Nukumaru Brown Sand","036iCV","036i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","036i_CV_2_15v_x30.BSE.tif","tif","036i_CV_2_15v_x30_Nukumaru Brown Sand","036iCV","036i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","036i_CV_2_15v_x30.BSE.txt","txt","036i_CV_2_15v_x30_Nukumaru Brown Sand","036iCV","036i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","037i_CV_1_15v_x30.BSE.tif","tif","037i_CV_1_15v_x30_Nukumaru Brown Sand","037iCV","037i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","037i_CV_1_15v_x30.BSE.txt","txt","037i_CV_1_15v_x30_Nukumaru Brown Sand","037iCV","037i","CV","1","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","037i_CV_2_15v_x30.BSE.tif","tif","037i_CV_2_15v_x30_Nukumaru Brown Sand","037iCV","037i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Brown Sand","037i_CV_2_15v_x30.BSE.txt","txt","037i_CV_2_15v_x30_Nukumaru Brown Sand","037iCV","037i","CV","2","15v","x30",NA
"Stegs2","Nukumaru Limestone","413_CC_1_15v_x30_BSE.tif","tif","413_CC_1_15v_x30_BSE_Nukumaru Limestone","413CC","413","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","413_CC_1_15v_x30_BSE.txt","txt","413_CC_1_15v_x30_BSE_Nukumaru Limestone","413CC","413","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","413_CC_2_15v_x30_BSE.tif","tif","413_CC_2_15v_x30_BSE_Nukumaru Limestone","413CC","413","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","413_CC_2_15v_x30_BSE.txt","txt","413_CC_2_15v_x30_BSE_Nukumaru Limestone","413CC","413","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","413_CC_3_15v_x30_BSE.tif","tif","413_CC_3_15v_x30_BSE_Nukumaru Limestone","413CC","413","CC","3","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","413_CC_3_15v_x30_BSE.txt","txt","413_CC_3_15v_x30_BSE_Nukumaru Limestone","413CC","413","CC","3","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","415_CC_1_15v_x30_BSE.tif","tif","415_CC_1_15v_x30_BSE_Nukumaru Limestone","415CC","415","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","415_CC_1_15v_x30_BSE.txt","txt","415_CC_1_15v_x30_BSE_Nukumaru Limestone","415CC","415","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","415_CC_2_15v_x30_BSE.tif","tif","415_CC_2_15v_x30_BSE_Nukumaru Limestone","415CC","415","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","415_CC_2_15v_x30_BSE.txt","txt","415_CC_2_15v_x30_BSE_Nukumaru Limestone","415CC","415","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","416_CV_1_15v_x30_BSE.tif","tif","416_CV_1_15v_x30_BSE_Nukumaru Limestone","416CV","416","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","416_CV_1_15v_x30_BSE.txt","txt","416_CV_1_15v_x30_BSE_Nukumaru Limestone","416CV","416","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","416_CV_2_15v_x30_BSE.tif","tif","416_CV_2_15v_x30_BSE_Nukumaru Limestone","416CV","416","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","416_CV_2_15v_x30_BSE.txt","txt","416_CV_2_15v_x30_BSE_Nukumaru Limestone","416CV","416","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","417_CC_1_15v_x30_BSE.tif","tif","417_CC_1_15v_x30_BSE_Nukumaru Limestone","417CC","417","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","417_CC_1_15v_x30_BSE.txt","txt","417_CC_1_15v_x30_BSE_Nukumaru Limestone","417CC","417","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","417_CC_2_15v_x30_BSE.tif","tif","417_CC_2_15v_x30_BSE_Nukumaru Limestone","417CC","417","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","417_CC_2_15v_x30_BSE.txt","txt","417_CC_2_15v_x30_BSE_Nukumaru Limestone","417CC","417","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","424_CC_1_15v_x30_BSE.tif","tif","424_CC_1_15v_x30_BSE_Nukumaru Limestone","424CC","424","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","424_CC_1_15v_x30_BSE.txt","txt","424_CC_1_15v_x30_BSE_Nukumaru Limestone","424CC","424","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","424_CC_2_15v_x30_BSE.tif","tif","424_CC_2_15v_x30_BSE_Nukumaru Limestone","424CC","424","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","424_CC_2_15v_x30_BSE.txt","txt","424_CC_2_15v_x30_BSE_Nukumaru Limestone","424CC","424","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","436_CV_1_15v_x30_BSE.tif","tif","436_CV_1_15v_x30_BSE_Nukumaru Limestone","436CV","436","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","436_CV_1_15v_x30_BSE.txt","txt","436_CV_1_15v_x30_BSE_Nukumaru Limestone","436CV","436","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","436_CV_2_15v_x30_BSE.tif","tif","436_CV_2_15v_x30_BSE_Nukumaru Limestone","436CV","436","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","436_CV_2_15v_x30_BSE.txt","txt","436_CV_2_15v_x30_BSE_Nukumaru Limestone","436CV","436","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","454_CV_1_15v_x30_BSE.tif","tif","454_CV_1_15v_x30_BSE_Nukumaru Limestone","454CV","454","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","454_CV_1_15v_x30_BSE.txt","txt","454_CV_1_15v_x30_BSE_Nukumaru Limestone","454CV","454","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","454_CV_2_15v_x30_BSE.tif","tif","454_CV_2_15v_x30_BSE_Nukumaru Limestone","454CV","454","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","454_CV_2_15v_x30_BSE.txt","txt","454_CV_2_15v_x30_BSE_Nukumaru Limestone","454CV","454","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","456_CV_1_15v_x30_BSE.tif","tif","456_CV_1_15v_x30_BSE_Nukumaru Limestone","456CV","456","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","456_CV_1_15v_x30_BSE.txt","txt","456_CV_1_15v_x30_BSE_Nukumaru Limestone","456CV","456","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","456_CV_2_15v_x30_BSE.tif","tif","456_CV_2_15v_x30_BSE_Nukumaru Limestone","456CV","456","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","456_CV_2_15v_x30_BSE.txt","txt","456_CV_2_15v_x30_BSE_Nukumaru Limestone","456CV","456","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","457_CC_1_15v_x30_BSE.tif","tif","457_CC_1_15v_x30_BSE_Nukumaru Limestone","457CC","457","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","457_CC_1_15v_x30_BSE.txt","txt","457_CC_1_15v_x30_BSE_Nukumaru Limestone","457CC","457","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","457_CC_2_15v_x30_BSE.tif","tif","457_CC_2_15v_x30_BSE_Nukumaru Limestone","457CC","457","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","457_CC_2_15v_x30_BSE.txt","txt","457_CC_2_15v_x30_BSE_Nukumaru Limestone","457CC","457","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","458_CV_1_15v_x30_BSE.tif","tif","458_CV_1_15v_x30_BSE_Nukumaru Limestone","458CV","458","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","458_CV_1_15v_x30_BSE.txt","txt","458_CV_1_15v_x30_BSE_Nukumaru Limestone","458CV","458","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","458_CV_2_15v_x30_BSE.tif","tif","458_CV_2_15v_x30_BSE_Nukumaru Limestone","458CV","458","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","458_CV_2_15v_x30_BSE.txt","txt","458_CV_2_15v_x30_BSE_Nukumaru Limestone","458CV","458","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","459_CC_1_15v_x30_BSE.tif","tif","459_CC_1_15v_x30_BSE_Nukumaru Limestone","459CC","459","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","459_CC_1_15v_x30_BSE.txt","txt","459_CC_1_15v_x30_BSE_Nukumaru Limestone","459CC","459","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","459_CC_2_15v_x30_BSE.tif","tif","459_CC_2_15v_x30_BSE_Nukumaru Limestone","459CC","459","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","459_CC_2_15v_x30_BSE.txt","txt","459_CC_2_15v_x30_BSE_Nukumaru Limestone","459CC","459","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","461_CC_1_15v_x30_BSE.tif","tif","461_CC_1_15v_x30_BSE_Nukumaru Limestone","461CC","461","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","461_CC_1_15v_x30_BSE.txt","txt","461_CC_1_15v_x30_BSE_Nukumaru Limestone","461CC","461","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","461_CC_2_15v_x30_BSE.tif","tif","461_CC_2_15v_x30_BSE_Nukumaru Limestone","461CC","461","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","461_CC_2_15v_x30_BSE.txt","txt","461_CC_2_15v_x30_BSE_Nukumaru Limestone","461CC","461","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","462_CV_1_15v_x30_BSE.tif","tif","462_CV_1_15v_x30_BSE_Nukumaru Limestone","462CV","462","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","462_CV_1_15v_x30_BSE.txt","txt","462_CV_1_15v_x30_BSE_Nukumaru Limestone","462CV","462","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","462_CV_2_15v_x30_BSE.tif","tif","462_CV_2_15v_x30_BSE_Nukumaru Limestone","462CV","462","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","462_CV_2_15v_x30_BSE.txt","txt","462_CV_2_15v_x30_BSE_Nukumaru Limestone","462CV","462","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","463_CC_1_15v_x30_BSE.tif","tif","463_CC_1_15v_x30_BSE_Nukumaru Limestone","463CC","463","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","463_CC_1_15v_x30_BSE.txt","txt","463_CC_1_15v_x30_BSE_Nukumaru Limestone","463CC","463","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","463_CC_2_15v_x30_BSE.tif","tif","463_CC_2_15v_x30_BSE_Nukumaru Limestone","463CC","463","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","463_CC_2_15v_x30_BSE.txt","txt","463_CC_2_15v_x30_BSE_Nukumaru Limestone","463CC","463","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","464_CC_1_15v_x30_BSE.tif","tif","464_CC_1_15v_x30_BSE_Nukumaru Limestone","464CC","464","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","464_CC_1_15v_x30_BSE.txt","txt","464_CC_1_15v_x30_BSE_Nukumaru Limestone","464CC","464","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","464_CC_2_15v_x30_BSE.tif","tif","464_CC_2_15v_x30_BSE_Nukumaru Limestone","464CC","464","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","464_CC_2_15v_x30_BSE.txt","txt","464_CC_2_15v_x30_BSE_Nukumaru Limestone","464CC","464","CC","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","464_CC_3_15v_x30_BSE.tif","tif","464_CC_3_15v_x30_BSE_Nukumaru Limestone","464CC","464","CC","3","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","464_CC_3_15v_x30_BSE.txt","txt","464_CC_3_15v_x30_BSE_Nukumaru Limestone","464CC","464","CC","3","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","465_CV_1_15v_x30_BSE.tif","tif","465_CV_1_15v_x30_BSE_Nukumaru Limestone","465CV","465","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","465_CV_1_15v_x30_BSE.txt","txt","465_CV_1_15v_x30_BSE_Nukumaru Limestone","465CV","465","CV","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","465_CV_2_15v_x30_BSE.tif","tif","465_CV_2_15v_x30_BSE_Nukumaru Limestone","465CV","465","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","465_CV_2_15v_x30_BSE.txt","txt","465_CV_2_15v_x30_BSE_Nukumaru Limestone","465CV","465","CV","2","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","466_CC_1_10v_x30_BSE.tif","tif","466_CC_1_10v_x30_BSE_Nukumaru Limestone","466CC","466","CC","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","466_CC_1_10v_x30_BSE.txt","txt","466_CC_1_10v_x30_BSE_Nukumaru Limestone","466CC","466","CC","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","466_CC_2_10v_x30_BSE.tif","tif","466_CC_2_10v_x30_BSE_Nukumaru Limestone","466CC","466","CC","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","466_CC_2_10v_x30_BSE.txt","txt","466_CC_2_10v_x30_BSE_Nukumaru Limestone","466CC","466","CC","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","466_CC_3_10v_x30_BSE.tif","tif","466_CC_3_10v_x30_BSE_Nukumaru Limestone","466CC","466","CC","3","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","466_CC_3_10v_x30_BSE.txt","txt","466_CC_3_10v_x30_BSE_Nukumaru Limestone","466CC","466","CC","3","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","467_CC_1_10v_x30_BSE.tif","tif","467_CC_1_10v_x30_BSE_Nukumaru Limestone","467CC","467","CC","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","467_CC_1_10v_x30_BSE.txt","txt","467_CC_1_10v_x30_BSE_Nukumaru Limestone","467CC","467","CC","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","467_CC_2_10v_x30_BSE.tif","tif","467_CC_2_10v_x30_BSE_Nukumaru Limestone","467CC","467","CC","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","467_CC_2_10v_x30_BSE.txt","txt","467_CC_2_10v_x30_BSE_Nukumaru Limestone","467CC","467","CC","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","468_CV_1_10v_x30_BSE.tif","tif","468_CV_1_10v_x30_BSE_Nukumaru Limestone","468CV","468","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","468_CV_1_10v_x30_BSE.txt","txt","468_CV_1_10v_x30_BSE_Nukumaru Limestone","468CV","468","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","468_CV_2_10v_x30_BSE.tif","tif","468_CV_2_10v_x30_BSE_Nukumaru Limestone","468CV","468","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","468_CV_2_10v_x30_BSE.txt","txt","468_CV_2_10v_x30_BSE_Nukumaru Limestone","468CV","468","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","469_CV_1_10v_x30_BSE.tif","tif","469_CV_1_10v_x30_BSE_Nukumaru Limestone","469CV","469","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","469_CV_1_10v_x30_BSE.txt","txt","469_CV_1_10v_x30_BSE_Nukumaru Limestone","469CV","469","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","469_CV_2_10v_x30_BSE.tif","tif","469_CV_2_10v_x30_BSE_Nukumaru Limestone","469CV","469","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","469_CV_2_10v_x30_BSE.txt","txt","469_CV_2_10v_x30_BSE_Nukumaru Limestone","469CV","469","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","470_CV_1_10v_x30_BSE.tif","tif","470_CV_1_10v_x30_BSE_Nukumaru Limestone","470CV","470","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","470_CV_1_10v_x30_BSE.txt","txt","470_CV_1_10v_x30_BSE_Nukumaru Limestone","470CV","470","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","470_CV_2_10v_x30_BSE.tif","tif","470_CV_2_10v_x30_BSE_Nukumaru Limestone","470CV","470","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","470_CV_2_10v_x30_BSE.txt","txt","470_CV_2_10v_x30_BSE_Nukumaru Limestone","470CV","470","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","471_CV_1_10v_x30_BSE.tif","tif","471_CV_1_10v_x30_BSE_Nukumaru Limestone","471CV","471","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","471_CV_1_10v_x30_BSE.txt","txt","471_CV_1_10v_x30_BSE_Nukumaru Limestone","471CV","471","CV","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","471_CV_2_10v_x30_BSE.tif","tif","471_CV_2_10v_x30_BSE_Nukumaru Limestone","471CV","471","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","471_CV_2_10v_x30_BSE.txt","txt","471_CV_2_10v_x30_BSE_Nukumaru Limestone","471CV","471","CV","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","471_CV_3_10v_x30_BSE.tif","tif","471_CV_3_10v_x30_BSE_Nukumaru Limestone","471CV","471","CV","3","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","471_CV_3_10v_x30_BSE.txt","txt","471_CV_3_10v_x30_BSE_Nukumaru Limestone","471CV","471","CV","3","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","472_CC_1_10v_x30_BSE.tif","tif","472_CC_1_10v_x30_BSE_Nukumaru Limestone","472CC","472","CC","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","472_CC_1_10v_x30_BSE.txt","txt","472_CC_1_10v_x30_BSE_Nukumaru Limestone","472CC","472","CC","1","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","472_CC_2_10v_x30_BSE.tif","tif","472_CC_2_10v_x30_BSE_Nukumaru Limestone","472CC","472","CC","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","472_CC_2_10v_x30_BSE.txt","txt","472_CC_2_10v_x30_BSE_Nukumaru Limestone","472CC","472","CC","2","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","472_CC_3_10v_x30_BSE.tif","tif","472_CC_3_10v_x30_BSE_Nukumaru Limestone","472CC","472","CC","3","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","472_CC_3_10v_x30_BSE.txt","txt","472_CC_3_10v_x30_BSE_Nukumaru Limestone","472CC","472","CC","3","10v","x30","BSE"
"Stegs2","Nukumaru Limestone","473_CC_1_15v_x30_BSE.tif","tif","473_CC_1_15v_x30_BSE_Nukumaru Limestone","473CC","473","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","473_CC_1_15v_x30_BSE.txt","txt","473_CC_1_15v_x30_BSE_Nukumaru Limestone","473CC","473","CC","1","15v","x30","BSE"
"Stegs2","Nukumaru Limestone","473_CC_2_15v_x30_BSE.tif","tif","473_CC_2_15v_x30_BSE_Nukumaru Limestone","473CC","473","CC","2","15v","x30","BSE"
